News#,Title Content, match,Score,Polarity
6247,"TX/W OKLA FEEDLOT CATTLE STDY/UP 0.50 DLR-USDA",,0,Neutral
6248,"MIYAZAWA LEAVES HOTEL FOR MEETING WITH BAKER AT TREASURY, JAPANESE OFFICIALS SAY",,0,Neutral
6249,"U.S. LIVESTOCK STRESSED BY WEATHER--USDA/NOAA",,0,Neutral
6250,"BURLINGTON NORTHERN INC 1ST QTR SHR PROFIT 93 CTS VS LOSS 3.55 DLRS",loss,-1,Negative
6251,"IOWA GRAIN ELEVATOR EXPLODES, BURNS",burns,-1,Negative
6252,"U.S. CREDIT MARKETS MIXED AT MIDSESSION",,0,Neutral
6253,"MIDWEST GRAIN FUTURES 12:50 EDT",,0,Neutral
6254,"ARTISTIC GREETINGS &lt;ARTG> SEES RECOVERY IN NET",recovery,1,Positive
6255,"PARTNERSHIP BUYS 5.1 PCT ORANGE-CO &lt;OJ> STAKE",,0,Neutral
6256,"COOPERATIVE ENERGY TESTS OIL AT TWO WELLS",cooperative,1,Positive
6257,"AVINDA DEBENTURES CONVERTED TO COMMON SHARES",,0,Neutral
6258,"COMEX COPPER FUTURES DROP LATE, SETTLE LOWER",,0,Neutral
6259,"MAY&lt;MA> NAMES CHAIRMAN FOR L.S. AYRES DIVISION",,0,Neutral
6260,"DOW &lt;DOW> UNIT GETS FDA REVERSE OSMOSIS PERMIT",,0,Neutral
6261,"CUMMINS ENGINE CO INC &lt;CUM> SETS PAYOUT",,0,Neutral
6262,"LIVE HOG FUTURES TRIM SHARP GAINS AT CLOSE",gains, sharp,2,Positive
6263,"CBT SOYBEAN FUTURES CLOSE STRONG IN NEW CROP",strong,1,Positive
6264,"PHILADELPHIA ELECTRIC &lt;PE> REPLACES ENGINEER",,0,Neutral
6265,"KANSAS CITY WHEAT LOSES EARLY GAINS, ENDS LOWER",loses, gains,0,Neutral
6266,"MOODY'S DOWNGRADES 1.8 BILLION DLRS OF DEERE, RELATED DEBT",moody, debt,-2,Negative
6267,"CANADA LAWMAKERS URGE EXEMPTION FROM U.S. BILL",,0,Neutral
6268,"CENTRAL BANCSHARES &lt;CBSS> 1ST QTR NET",,0,Neutral
6269,"U.S. CERTIFIED COFFEE STOCKS DOWN IN LATEST WEEK",,0,Neutral
6270,"REUTER WORLD NEWS HIGHLIGHTS 1800 GMT APRIL 7",,0,Neutral
6271,"TEXTRON &lt;TXT> PLANS SALE OF AVCO DIVISION",,0,Neutral
6272,"N.Y. PLATINUM FUTURES FINISH HIGHER",,0,Neutral
6273,"GREEN TREE ACCEPTANCE INC &lt;GNT> 1ST QTR NET",,0,Neutral
6274,"MINNEAPOLIS WHEAT PROTEIN SCALES",,0,Neutral
6275,"U.S. IMMIGRATION RULES SPARK CONGRESS OBJECTIONS",objections,-1,Negative
6276,"JAMESWAY &lt;JMY> SEES YEAR SALES AT 700 MLN DLRS",,0,Neutral
6277,"BANK SEES STRONG DEMAND FOR BTP PRIVATISATION OFFER",strong,1,Positive
6278,"CHICAGO BOARD OF TRADE DELIVERABLE GRAIN STOCKS",,0,Neutral
6279,"CUBA CRUDE SUGAR HARVEST FAR BEHIND SCHEDULE",crude,-1,Negative
6280,"ATT &lt;T> GETS GEORGIA RATE REDUCTION APPROVAL",approval,1,Positive
6281,"CHICAGO DELIVERABLE WHEAT STOCKS",,0,Neutral
6282,"CBT CORN FUTURES CLOSE HIGHER ON FIRM NOTE",,0,Neutral
6283,"CHICAGO DELIVERABLE SOYBEAN STOCKS",,0,Neutral
6284,"MINNEAPOLIS SPRING WHEAT CLOSES HIGHER",,0,Neutral
6285,"DELIVERABLE GRADE GUIDE",,0,Neutral
6286,"MINNEAPOLIS DELIVERABLE OAT STOCKS",,0,Neutral
6287,"PORK BELLY FUTURES CLOSE MIXED",,0,Neutral
6288,"COMEX SILVER FUTURES CLOSE ON HIGHS",,0,Neutral
6289,"TOLEDO DELIVERABLE WHEAT STOCKS",,0,Neutral
6290,"WORLD SUGAR FUTURES RALLY LATE, SETTLE HIGHER",,0,Neutral
6291,"TOLEDO DELIVERABLE CORN STOCKS",,0,Neutral
6292,"LUMBER FUTURES TRIM LOSSES AT CLOSE",losses,-1,Negative
6293,"CHASE MANHATTAN TO CLOSE PERU CONSUMER OPERATION",,0,Neutral
6294,"ST LOUIS DELIVERABLE CORN STOCKS",,0,Neutral
6295,"TOLEDO DELIVERABLE SOYBEAN STOCKS",,0,Neutral
6296,"AVON SAYS IT TO BUY GIORGIO INC, A FRAGRANCE COMPANY, FOR 185 MLN DLRS",,0,Neutral
6297,"CANADIAN METALS - April 7",,0,Neutral
6298,"COMEX ALUMINUM FUTURES SETTLE UNCHANGED",,0,Neutral
6299,"KANSAS CITY DELIVERABLE GRAIN STOCKS",,0,Neutral
6300,"TWA SAYS MARCH SYSTEM LOAD FACTOR RISES TO 67.4 PCT FROM 60.4 PCT A YEAR AGO",,0,Neutral
6301,"MAGMA LOWERS COPPER PRICE 0.50 CT TO 65.50 CTS",,0,Neutral
6302,"MINNEAPOLIS DELIVERABLE SPRING WHEAT STOCKS",,0,Neutral
6303,"YEUTTER WARNS CONGRESS ON TRADE RETALIATION",,0,Neutral
6304,"JEUMONT-SCHNEIDER SETS UP CANADIAN SUBSIDIARY",,0,Neutral
6305,"U.S. GOLD FUTURES END STRONGER, NEAR DAY'S HIGHS",gold, stronger,2,Positive
6306,"WASTE MANAGEMENT &lt;WMT> CANNOT ACCOUNT FOR DROP",waste,-1,Negative
6307,"IRAQ CCC CREDIT GUARANTEES SWITCHED - USDA",,0,Neutral
6308,"AVON PRODUCTS &lt;AVP> TO BUY GIORGIO FOR 185 MLN",,0,Neutral
6309,"NATIONAL AVERAGE PRICES FOR FARMER-OWNED RESERVE",,0,Neutral
6310,"CBT WHEAT FUTURES RALLY TO CLOSE HIGHER",,0,Neutral
6311,"HONDURAS SEEKING PL-480 VESSELS FOR BULK WHEAT",,0,Neutral
6312,"BRAZIL SETS UP SPECIAL DEBT COMMISSION",debt,-1,Negative
6313,"DEERE &lt;DE> AND UNIT DEBT DOWNGRADED BY MOODY'S",moody, debt,-2,Negative
6314,"MAGMA LOWERS COPPER PRICE 0.50 CT TO 65.50 CTS",,0,Neutral
6315,"TWA &lt;TWA> MARCH TRAFFIC RISES",,0,Neutral
6316,"NY COTTON EXTENDS GAINS LATE, SETTLES HIGHER",gains,1,Positive
6317,"CBT SOYPRODUCT FUTURES CLOSE MIXED",,0,Neutral
6318,"GENCORP &lt;GY> SAYS BUYBACK BETTER THAN TAKEOVER",better,1,Positive
6319,"WALL STREET STOCKS LOWER IN LATE TRADING",,0,Neutral
6320,"BERRY PETROLEUM, NORRIS OIL &lt;NOIL> TO MERGE",,0,Neutral
6321,"CCC CREDITS FOR BANGLADESH AMENDED - USDA",,0,Neutral
6322,"ALLIED-SIGNAL &lt;ALD> UNIT TO CUT EMPLOYEES",,0,Neutral
6323,"NY COCOA FUTURES CLOSE MIXED",,0,Neutral
6324,"CCC SEED CREDIT GURANTEES FOR ALGERIA - USDA",,0,Neutral
6325,"AMR &lt;AMR> FORMS NEW INVESTMENT UNIT",,0,Neutral
6326,"USDA ANNOUNCES WORLD MARKET RICE PRICES",,0,Neutral
6327,"TOTAL SYSTEM SERVICES INC &lt;TSYS> 1ST QTR NET",,0,Neutral
6328,"HUBCO INC &lt;HCO> 1ST QTR NET",,0,Neutral
6329,"KANSAS CITY GULF EXPORT PRICES - USDA",,0,Neutral
6330,"MANHATTAN NATIONAL &lt;MLC> ELECTS CHAIRMAN",,0,Neutral
6331,"CHICAGO CASH GRAIN",,0,Neutral
6332,"&lt;WILDERNESS EXPERIENCE INC> 4TH QTR LOSS",, loss,-1,Negative
6333,"TOTAL SYSTEMS SERVICES &lt;TSYS> 1ST QTR NET",,0,Neutral
6334,"WILDERNESS EXPERIENCE MAY FILE FOR BANKRUPTCY",,0,Neutral
6335,"KANSAS CITY DAILY FEED-WHOLESALE PRICES (USDA)",,0,Neutral
6336,"RECENT INITIAL SHARE OFFERINGS FILED WITH SEC",,0,Neutral
6337,"E-TRON NAMES DIRECTOR OF CHAFF DIVISION",chaff,-1,Negative
6338,"PERCEPTRONICS &lt;PERC> UNIT GETS NAVY CONTRACT",,0,Neutral
6339,"BERMUDA STAR &lt;BSL> LEASES VESSEL",,0,Neutral
6340,"IRAQ SAYS FIERCE FIGHTING TO DISLODGE IRANIANS",fierce,-1,Negative
6341,"PREMDOR PLANS TWO-FOR-ONE STOCK SPLIT",split,-1,Negative
6342,"TELETRAK ADVANCED TECHNOLOGY 4TH QTR LOSS",loss, advanced,0,Neutral
6343,"&lt;HOOKER CORP LTD> NAMES NEW PRESIDENT FOR UNIT",,0,Neutral
6344,"CANNON &lt;CAN> SELLS STAKE IN HBO/CANNON VENTURE",,0,Neutral
6345,"GENCORP &lt;GY> STAYS ON S/P CREDITWATCH, NEGATIVE",negative,-1,Negative
6346,"HOUSTON OIL TRUST &lt;HO> HALTS ROYALTIES",trust,1,Positive
6347,"UPPER PENINSULA POWER CO &lt;UPEN> SETS PAYOUT",,0,Neutral
6348,"NY COFFEE FUTURES CLOSE HIGHER",,0,Neutral
6349,"ITT CORP &lt;ITT> DECLARES DIVIDEND",,0,Neutral
6350,"DAILY MIDWEST LIVESTOCK SUMMARY - USDA",,0,Neutral
6351,"PACIFIC LIGHTING CORP &lt;PLT> QTLY DIVIDEND",,0,Neutral
6352,"STALEY CONTINENTAL &lt;STA> REGULAR DIVIDEND SET",,0,Neutral
6353,"ITT CORP &lt;ITT> REGULAR QTRLY DIVIDEND",,0,Neutral
6354,"HOG/CORN RATIO UP IN WEEK - USDA",,0,Neutral
6355,"COMTERM, GENERAL INSTRUMENT (GRL) IN CONTRACT",,0,Neutral
6356,"WESTMIN TO RAISE MYRA FALLS CAPACITY BY 33 PCT",falls,-1,Negative
6357,"MINNEAPOLIS DAILY CASH GRAIN CLOSE (RAIL) USDA",rail,-1,Negative
6358,"CRYODYNAMICS &lt;CRYD> WARRANTS CONVERTED",,0,Neutral
6359,"MOODY'S DOWNGRADES DAYTON HUDSON'S 1.3 BILLION DLRS OF DEBT",moody, debt,-2,Negative
6360,"SUN &lt;SUN> RAISES HEATING OIL BARGE PRICE",,0,Neutral
6361,"WALL STREET STOCKS LOWER IN LATE TRADING",,0,Neutral
6362,"U.S. SELLING 13.2 BILLION DLRS OF 3 AND 6-MO BILLS APRIL 13 TO PAY DOWN 12.35 BILLION DLRS",,0,Neutral
6363,"LEVITT &lt;LVT> FILES FOR DEBENTURE OFFERING",,0,Neutral
6364,"SPORTSCENE ACQUIRES CHRISTOPHE VAN HOUTTE CHAIN",,0,Neutral
6365,"U.S. CONSUMER CREDIT ROSE 1.77 BILLION DLRS IN FEB VS REVISED 789 MLN JAN GAIN",gain,1,Positive
6366,"NYSE TUMBLES 45 POINTS ON PROFIT TAKING AND FUTURES RELATED SELL PROGRAMS, TRADERS SAY",tumbles,-1,Negative
6367,"RONSON CORP &lt;RONC> 4TH QTR DEC 31",,0,Neutral
6368,"IRAQ REPORTS FIERCE FIGHTING TO REMOVE IRANIANS",fierce,-1,Negative
6369,"WESTMIN TO RAISE MYRA FALLS CAPACITY BY 33 PCT",falls,-1,Negative
6370,"TREASURY BALANCES AT FED ROSE ON APRIL 6",,0,Neutral
6371,"GENERAL PHYSICS &lt;GPHY> TO PURCHASE SHARES",,0,Neutral
6372,"ITT CORP TO BUY BACK UP TO 10 MLN SHARES OF COMMON STOCK",,0,Neutral
6373,"KANSAS CITY TRUCK PRICES - USDA",,0,Neutral
6374,"U.S. TO SELL 13.2 BILLION DLRS IN BILLS",,0,Neutral
6375,"MANUFACTURERS &lt;MHC> IN BUILDING FORECLOSURE",,0,Neutral
6376,"TEXACO FILES IN TEXAS COURT TO ENJOIN 10.3 BILLION DLR BOND, PENNZOIL ATTORNEY",enjoin,-1,Negative
6377,"ITT STOCK BUYBACK TO INCLUDE COMMON AND PREFERRED SHARES",,0,Neutral
6378,"TERRACE BANK OF FLORIDA TO SELL 500,000 SHARES",,0,Neutral
6379,"HI-SHEAR INDUSTRIES INC &lt;HSI> SETS PAYOUT",,0,Neutral
6380,"COCA-COLA BOTTLING &lt;COKE> TERMINATES TALKS",,0,Neutral
6381,"N.Y. FCOJ FUTURES CLOSE HIGHER",,0,Neutral
6382,"ITT &lt;ITT> TO BUY BACK COMMON, PREFERRED ISSUES",issues,-1,Negative
6383,"WINNIPEG OILSEED FUTURES END UP, GRAINS MIXED",,0,Neutral
6384,"WEEKLY ELECTRIC OUTPUT UP 11.1 PCT FROM 1986",,0,Neutral
6385,"U.S. DEBT FUTURES CLOSE DOWN, NEAR DAILY LOWS",debt,-1,Negative
6386,"DAYTON HUDSON &lt;XXX> DOWNGRADED BY MOODY'S",moody,-1,Negative
6387,"JAPANESE CRUSHERS BUY CANADIAN RAPESEED",,0,Neutral
6388,"CAREPLUS &lt;CPLS> SEEKS APPROVAL IN ACQUISITION",approval,1,Positive
6389,"WALL STREET CLOSE SHARPLY LOWER",sharply,-1,Negative
6390,"N.Y. PHYSICAL COFFEE MARKET SEES LIGHT BUSINESS",,0,Neutral
6391,"SOUTHERN UNION &lt;SUG> TO SELL NOTES, DEBENTURES",,0,Neutral
6392,"CANADA STOCKS CLOSE LOWER ON PROFIT TAKING",,0,Neutral
6393,"U.S. ENERGY FUTURES SETTLE WITH MODEST GAINS",gains, modest,2,Positive
6394,"U.S. FEB CONSUMER CREDIT ROSE 1.77 BILLION DLRS",,0,Neutral
6395,"YEUTTER OPPOSES U.S. RETALIATORY POWER TRANSFER",retaliatory,-1,Negative
6396,"GULF EDIBLE OIL PRICES - April 7",,0,Neutral
6397,"TEXACO &lt;TX> FILES TO ENJOIN 10.3 BILLION DLR BOND",enjoin,-1,Negative
6398,"MOODY'S AFFIRMS UNITED TECHNOLOGIES &lt;UTX> DEBT",moody, debt,-2,Negative
6399,"YEUTTER CALLS TEXTILE BILL ""PURE PROTECTIONISM""",pure,1,Positive
6400,"GROUP TO BUY MORE INTERMEDICS &lt;ITM> SHARES",,0,Neutral
6401,"SEAGATE TECHNOLOGY &lt;SGAT> 3RD QTR MARCH 3 NET",,0,Neutral
6402,"GROUP RAISES TEXSTYRENE &lt;FOAM> STAKE TO 11.7 PCT",,0,Neutral
6403,"ENRO HOLDING BUYS ENRO SHIRT AND FOXCROFT",,0,Neutral
6404,"NEBRASKA FEEDLOT CATTLE UP 0.50/1.00 DLR - USDA",,0,Neutral
6405,"SPARTECH &lt;SPTN> REVERSE STOCK SPLIT APPROVED",split,-1,Negative
6406,"PEOPLE RIDESHARING SYSTEMS &lt;RIDE> 1ST QTR NET",,0,Neutral
6407,"SUPERMARKETS GENERAL &lt;SGL> AFFIRMED BY S/P",,0,Neutral
6408,"ITT CORP TO REDEEM THREE SERIES OF PREFERRED STOCK",redeem,1,Positive
6409,"GAO FARM CREDIT PLAN SUPPORTED BY KEY LAWMAKER",supported,1,Positive
6410,"BRAZIL'S DEBT CRISIS BECOMING POLITICAL CRISIS",crisis, debt,-3,Negative
6411,"WALL STREET STOCKS CLOSING AVERAGES",,0,Neutral
6412,"AMEX STOCK PRICES CLOSE LOWER",,0,Neutral
6413,"BRAZIL SETS UP SPECIAL DEBT COMMISSION",debt,-1,Negative
6414,"DESJARDINS GROUP LOWERS VISA INTEREST RATE",,0,Neutral
6415,"SEEQ TECHNOLOGY INC &lt;SEEQ> 2ND QTR MARCH 31",,0,Neutral
6416,"TX/W OKLA FEEDLOT CATTLE STDY/UP 0.50 DLR-USDA",,0,Neutral
6417,"N.Y. OILSEEDS REPORT",,0,Neutral
6418,"BAHIA COCOA FUTURES CLSG",,0,Neutral
6419,"LITTLE INDUSTRY IMPROVEMENT - DATA GENERAL &lt;DGN>",improvement,1,Positive
6420,"MINNEAPOLIS HFCS TRADE PUT AT 109 CONTRACTS",,0,Neutral
6421,"DOLLAR ENDS WITH MODEST LOSSES IN NEW YORK",losses, modest,0,Neutral
6422,"SENATE EXTENDS DAIRY COMMISSION REPORT",,0,Neutral
6423,"CENTRAL U.S. CARLOT PORK TRADE - USDA - APRIL 7",,0,Neutral
6424,"U.S.-SDR RATE MOVES TO 1.28435",,0,Neutral
6425,"REPUBLICBANK &lt;RPT> DEBT DOWNGRADED BY S/P",debt,-1,Negative
6426,"NACCO INDUSTRIES &lt;NC> TO REPORT 2ND QTR GAIN",gain,1,Positive
6427,"NYFE TO MOVE TO N.Y. COTTON EXCHANGE",,0,Neutral
6428,"INTERFACE FLOORING SYSTEMS &lt;IFSIA> IN OFFERING",,0,Neutral
6429,"CASH WHOLESALE PORK PRICES",,0,Neutral
6430,"SENATE EXTENDS DAIRY COMMISSION REPORT",,0,Neutral
6431,"BRAZILIAN SOYBEAN AND PRODUCT MARKET",,0,Neutral
6432,"BUFFTON &lt;BUFF> TO POST INVESTIGATION CHARGE",,0,Neutral
6433,"CASH WHOLESALE BEEF PRICES",,0,Neutral
6434,"YEUTTER BLAMES OVERPRODUCTION FOR TRADE PROBLEMS",problems,-1,Negative
6435,"ASCS TERMINAL MARKET VALUES FOR PIK GRAIN",,0,Neutral
6436,"SUMMER/WINTER TIME CHANGES.",,0,Neutral
6437,"N.Y. RUBBER REPORT",,0,Neutral
6438,"AMERICAN DYNAMICS &lt;AMDC> TO SELL 51 PCT STAKE",,0,Neutral
6439,"ITT &lt;ITT> TO REDEEM THREE PREFERRED ISSUES",redeem, issues,0,Neutral
6440,"COMMODITY RESEARCH BUREAU PRICES INDEX New York,",,0,Neutral
6441,"CONRAIL FILES PETITION AGAINST ERIE &lt;ERIE>",,0,Neutral
6442,"BOXED BEEF CUT-OUT VALUE/MOVEMENT-USDA",,0,Neutral
6443,"REUTER COMMODITY HIGHLIGHTS 2100 GMT APRIL 7",,0,Neutral
6444,"GRAIN SHIPS LOADING AT PORTLAND",,0,Neutral
6445,"ITALY'S ENI TO INVEST IN VENEZUELAN PROJECTS",,0,Neutral
6446,"BRAZILIAN DOMESTIC SOYBEAN AND PRODUCT",,0,Neutral
6447,"DREXEL TELLS U.S. STOCK BUYERS TO LOOK ABROAD",,0,Neutral
6448,"EASTERN KANSAS FEEDLOT CATTLE STEADY - USDA",steady,1,Positive
6449,"WESTERN KANSAS FEEDLOT CATTLE STDY/UP 0.50 - USDA",,0,Neutral
6450,"TEXACO CONFIRMS IT FILED PETITION FOR RELIEF FROM BOND PROVISIONS IN TEXAS APPEALS COURT",relief,1,Positive
6451,"REPUBLICBANK &lt;RPT> TO RECLASSIFY BRAZIL LOANS",,0,Neutral
6452,"SUPPLIES, MIDEAST TENSION FUEL GAINS IN OIL",tension, gains,0,Neutral
6453,"U.S. STOCK INDEX FUTURES PLUMMET IN LATE TRADE",,0,Neutral
6454,"CANADIAN BONDS CLOSE LOWER",,0,Neutral
6455,"FOB U.S. GULF CORN VALUES SLIGHTLY FIRMER",firmer,1,Positive
6456,"API SAYS DISTILLATE STOCKS UP 628,000 BBLS, GASOLINE UP 2.29 MLN, CRUDE UP 8.52 MLN",crude,-1,Negative
6457,"SOUTHERN TEXAS GRAIN DIFFERENTIALS ADJUSTED",,0,Neutral
6458,"TEXACO &lt;TX> CONFIRMS TEXAS COURT FILING",,0,Neutral
6459,"U.S. CREDIT MARKETS CLOSE SHARPLY LOWER",sharply,-1,Negative
6460,"DOLLAR ENDS WITH MODEST LOSSES IN NEW YORK",losses, modest,0,Neutral
6461,"YEUTTER OPPOSES U.S. RETALIATORY POWER TRANSFER",retaliatory,-1,Negative
6462,"YEUTTER CALLS TEXTILE BILL ""PURE PROTECTIONISM""",pure,1,Positive
6463,"YEUTTER BLAMES OVERPRODUCTION FOR TRADE PROBLEMS",problems,-1,Negative
6464,"AMOSKEAG BANK &lt;AMKG> TO SEEK REHEARING",,0,Neutral
6465,"EXPORT BUSINESS - GRAINS/OILSEEDS COMPLEX",complex,-1,Negative
6466,"EGYPT SAID TO CANCEL PL480 SOFT WHEAT TENDER",tender, soft,2,Positive
6467,"DOE RECOMMENDS SPECIAL UNIT TO ENRICH URANIUM",enrich,1,Positive
6468,"RED LION INNS L.P. BEGINS OFFERING",,0,Neutral
6469,"JORDAN BOOSTS BIDS IN EXPORT BONUS WHEAT TENDER",tender, bonus,2,Positive
6470,"MOROCCO TENDERS THURSDAY FOR PL 480 WHEAT",,0,Neutral
6471,"U.S. CREDIT MARKETS CLOSE SHARPLY LOWER",sharply,-1,Negative
6472,"COMMODITIES TODAY IN WASHINGTON FOR APRIL 8",,0,Neutral
6473,"BAKER, VOLCKER MEET WEST GERMAN OFFICIALS",,0,Neutral
6474,"LAC &lt;LAC> BOOSTING EXPLORATION SPENDING",,0,Neutral
6475,"TRILON DECLARES STOCK DIVIDEND",,0,Neutral
6476,"LAC MINERALS BOOSTING EXPLORATION SPENDING",,0,Neutral
6477,"LOGICON INC &lt;LGN> GETS CONTRACT ADD-ONS",,0,Neutral
6478,"API SAYS DISTILLATE, GASOLINE STOCKS UP IN WEEK",,0,Neutral
6479,"REUTER CANADA BUSINESS HIGHLIGHTS",,0,Neutral
6480,"REUTER MONEY NEWS HIGHLIGHTS 2145 GMT APRIL 7",,0,Neutral
6481,"FIRST TORONTO COMPLETES ISSUE",issue,-1,Negative
6482,"ALLEGHENY &lt;AG> PREFERED SHAREHOLDERS FILE SUIT",prefered,1,Positive
6483,"CAPITAL CITIES/ABC'S &lt;CCB> ABC TV IN DEAL",,0,Neutral
6484,"TAP AIR PORTUGAL SIGNS CONTRACT FOR AIRBUS",,0,Neutral
6485,"CANADIANS URGE EXEMPTION FROM U.S. TRADE BILL",,0,Neutral
6486,"INTERFACE &lt;IFSIA> BEGINS OFFERING",,0,Neutral
6487,"CHEVRON &lt;CHV> LAUNCHES PLATFORM OFF CALIFORNIA",,0,Neutral
6488,"MARITRANS L.P. BEGINS OFFERING",,0,Neutral
6489,"AMERICAN AGRONOMICS CORP &lt;AGR> 2ND QTR FEB 28",,0,Neutral
6490,"NASA PICKS BOEING &lt;BA> FOR SYSTEM CONTRACT",,0,Neutral
6491,"JAPAN SEEKS TO STRENGTHEN PARIS ACCORD ON CURRENCIES, JAPANESE OFFICIALS SAY",,0,Neutral
6492,"CURRENCY TARGET ZONES WILL NOT BE DISCUSSED AT G-7 MEETING, JAPANESE OFFICIALS SAY",,0,Neutral
6493,"REUTER BUSINESS NEWS HIGHLIGHTS, APRIL 7",,0,Neutral
6494,"TEXAS MAY CONSIDER INCOME TAX TO SOLVE BUDGET WOES",,0,Neutral
6495,"GYNEX &lt;GYNXU>, SEARLE END MARKETING PACT",,0,Neutral
6496,"HELIG-MEYERS CO &lt;HMY> INCREASES DIVIDEND",,0,Neutral
6497,"HELIG-MEYERS CO &lt;HMY> YEAR FEB 28",,0,Neutral
6498,"NANOMETRICS INC &lt;NANO> REDUCES WORKFORCE",,0,Neutral
6499,"SENATE REPORT - REAGAN PLANS EARLY SDI DEPLOYMENT",,0,Neutral
6500,"KELLY OIL AND GAS PARTNERS &lt;KLY> YEAR DEC 31",,0,Neutral
6501,"TRANS-CANADA RESOURCES WINS FILING EXTENSION",wins,1,Positive
6502,"JAPAN SEEKS TO STRENGTHEN PARIS CURRENCY ACCORD",,0,Neutral
6503,"MOODY'S SAYS LOWER RATINGS SHOW 1987 DOWNTREND",moody,-1,Negative
6504,"COMSAT &lt;CQ> CHANGES NAME OF HI-NET UNIT",,0,Neutral
6505,"AMERITRUST &lt;AMTR> INTRODUCES IRA FUND",,0,Neutral
6506,"TCW CONVERTIBLE SECURITIES &lt;CVT> SETS DIVIDEND",,0,Neutral
6507,"AUSTRALIAN DOLLAR OPENS EASIER",easier,1,Positive
6508,"HOUSE COMMITTEE SLASHES ""STAR WARS"" FUNDING",,0,Neutral
6509,"RUDING SAYS BANKS, DEBTORS SHOULD TAKE LEAD",lead,1,Positive
6510,"CURRENCY FUTURES TO KEY OFF G-5, G-7 MEETINGS",,0,Neutral
6511,"TEXACO GETS TEMPORARY RESTRAINING ORDER FROM TEXAS COURT AGAINST PENNZOIL",,0,Neutral
6512,"TEXACO &lt;TX> GETS TEMPORARY RESTRAINING ORDER",,0,Neutral
6513,"POEHL WARNS AGAINST FURTHER DOLLAR FALL",fall,-1,Negative
6514,"N.Z. UNEMPLOYMENT RATE 3.9 PCT IN DECEMBER QUARTER",,0,Neutral
6515,"DOLLAR OPENS EASIER IN TOKYO",easier,1,Positive
6516,"N.ZEALAND RESERVE BANK GIVES BOND TENDER DETAILS",tender,1,Positive
6517,"Bank of Japan buys dollars shortly after opening at around 145.30 yen -- dealers",,0,Neutral
6518,"BANK OF JAPAN INTERVENES SOON AFTER TOKYO OPENING",,0,Neutral
6519,"U.S. DOLLAR OPENS LOWER IN HONG KONG",,0,Neutral
6520,"JAPAN RUBBER STOCKS FALL IN MARCH",fall,-1,Negative
6521,"SOUTH KOREAN WON FIXED AT 25-MONTH HIGH",won,1,Positive
6522,"TOKYO GOLD FUTURES OPEN SLIGHTLY FIRMER",gold, firmer,2,Positive
6523,"HONG KONG TERM MONEY 1000 - APR 8",,0,Neutral
6524,"GOLD OPENS FIRMER IN HONG KONG",gold, firmer,2,Positive
6525,"SYDNEY FINANCIAL FUTURES OPEN MIXED",,0,Neutral
6526,"U.S. INTEREST RATE FUTURES OPEN SLIGHTLY LOWER",,0,Neutral
6527,"SIMEX CURRENCY FUTURES EASE IN EARLY TRADING",ease,1,Positive
6528,"NIPPON MINING LOWERS COPPER PRICE",,0,Neutral
6529,"REUTER WORLD NEWS HIGHLIGHTS 0300 GMT - APRIL 8",,0,Neutral
6530,"ASIAN DOLLAR DEPOSITS OPEN QUIETLY MIXED",,0,Neutral
6531,"YEN BOND FUTURES HIT RECORD HIGH IN EARLY TRADE",,0,Neutral
6532,"H.K. OFFICIAL, STOCK EXCHANGE BAR JARDINE ISSUE",issue,-1,Negative
6533,"AUSTRALIAN UNIONS LAUNCH NEW SOUTH WALES STRIKES",,0,Neutral
6534,"JAPAN'S LDP URGES MORE IMPORTS OF 12 FARM ITEMS",,0,Neutral
6535,"JAPANESE OFFICIAL TAKES DATA TO MICROCHIP TALKS",,0,Neutral
6536,"SHARP CORP &lt;SHRP.T> TO SET UP PLANT IN THAILAND",sharp,1,Positive
6537,"YUGOSLAV WORKERS MAY BE ANGERED BY LOST SUBSIDIES",lost,-1,Negative
6538,"FRENCH GOVERNMENT WINS CONFIDENCE VOTE",wins, confidence,2,Positive
6539,"ASIAN EXPORTERS FEAR DAMAGE FROM U.S.-JAPAN RIFT",rift, damage, fear,-3,Negative
6540,"UAL &lt;UAL.N> PILOTS PROPOSE WAGE CUT TO FUND BUYOUT",,0,Neutral
6541,"CHINA DAILY SAYS VERMIN EAT 7-12 PCT GRAIN STOCKS",,0,Neutral
6542,"JAPAN TO REVISE LONG-TERM ENERGY DEMAND DOWNWARDS",,0,Neutral
6543,"NISSAN MAY SUPPLY PARTS TO MEXICAN FORD, CHRYSLER",,0,Neutral
6544,"NEW ZEALAND RAISES FOREIGN INVESTMENT THRESHOLD",,0,Neutral
6545,"THAI TRADE DEFICIT WIDENS IN FIRST QUARTER",,0,Neutral
6546,"INDONESIA SEES CPO PRICE RISING SHARPLY",sharply,-1,Negative
6547,"JAPANESE CONSORTIUM WINS NEW YORK SUBWAY CAR ORDER",wins,1,Positive
6548,"Japan four-year note auction average yield record low 3.714 pct, stop 3.743 -official",,0,Neutral
6549,"Tokyo stock market index rises 128.34 to record close of 22,912.99",,0,Neutral
6550,"U.S. HOUSE COMMITTEE PROPOSES DEFENCE CUTS",,0,Neutral
6551,"NEC SUES SEIKO EPSON OVER COPYRIGHT INFRINGEMENT",sues, infringement,-2,Negative
6552,"AUSTRALIAN FOREIGN SHIP BAN ENDS BUT NSW PORTS HIT",,0,Neutral
